Unnamed: 0,Headline,Positive,Negative,Neutral,date,article_id
185,in hospitals board rooms are as important as operating rooms,0.0330996140837669,0.0339134335517883,0.9329869747161864,17/02/2015,10293
186,study offers explanation for leprosys persistence,0.1136176958680152,0.018458854407072,0.867923378944397,17/02/2015,10294
187,greece debt eurozone finance ministers meeting,0.0471563525497913,0.0209596194326877,0.9318840503692628,17/02/2015,10296
188,hot flashes can linger as long as 14 years study finds,0.0289164204150438,0.3669039309024811,0.6041796803474426,17/02/2015,10298
189,success proves undoing of health insurance co op,0.9326738119125366,0.0168468672782182,0.0504794046282768,17/02/2015,10299
190,scott walker university wisconsin,0.0355643518269062,0.0347221866250038,0.9297134280204772,17/02/2015,10303
191,sweetest violins explained holes fill in blanks,0.0626529157161712,0.0760164856910705,0.8613305687904358,17/02/2015,10306
192,the quantum moment recounts the end of determinism,0.0509336553514003,0.0605384483933448,0.8885279297828674,17/02/2015,10307
193,in arenas shadow holdouts at atlantic yards site must now leave,0.0202074330300092,0.5013142228126526,0.478478342294693,17/02/2015,10309
194,the snl 40th anniversary show very funny except when it wasnt,0.0593971312046051,0.0699533224105835,0.8706496357917786,17/02/2015,10310
195,amare stoudemires time in new york done after buyout from knicks,0.0543224327266216,0.0377659574151039,0.9079116582870485,17/02/2015,10347
196,listening to bad pitches and asking one question too many,0.0240101926028728,0.4845001995563507,0.4914896190166473,17/02/2015,10345
197,bob feller museum in van meter iowa to become city hall,0.0449539795517921,0.0204629227519035,0.9345831274986268,17/02/2015,10344
198,despite steep fees and first class prices private jets are available to more,0.3369824886322021,0.0122769447043538,0.6507405638694763,17/02/2015,10342
199,drought pushes sao paulo brazil toward water crisis,0.0814196914434433,0.7067166566848755,0.2118636965751648,17/02/2015,10339
200,transocean chief steps down suddenly with company in doldrums,0.0100121852010488,0.9041616320610046,0.0858261734247207,17/02/2015,10336
201,ukrainian troops trapped cease fire fragile,0.0418569259345531,0.5615468621253967,0.396596223115921,17/02/2015,10352
202,the science of finding romance online,0.0474661774933338,0.0323980972170829,0.920135736465454,17/02/2015,10335
203,review in paradox of the urban cliche verse melts into drama,0.0425743125379085,0.250091016292572,0.7073346972465515,17/02/2015,10331
204,noisy moths throw off bats,0.0592713952064514,0.1946742236614227,0.7460544109344482,17/02/2015,10329
205,french jews cemetery vandalism latest sign of anti semitism,0.0224490780383348,0.8244893550872803,0.1530615240335464,17/02/2015,10327
206,cancer can be tough case to prove,0.0293062645941972,0.427708089351654,0.542985737323761,17/02/2015,10326
207,mullah abdul rauf khadim shawali khan photo,0.0417075678706169,0.0725754871964454,0.88571697473526,17/02/2015,10323
208,17qna,0.0368936471641063,0.052807293832302,0.9102990627288818,17/02/2015,10313
209,united nations postpones report possible war crimes sri lanka,0.0147610679268836,0.8538550734519958,0.1313838064670562,17/02/2015,10332
210,hurricane sandy victims say damage reports were altered,0.0215880330651998,0.9091405272483826,0.0692714527249336,17/02/2015,10415
211,at opening ceremony the clothes are only the start,0.0219492744654417,0.0507897809147834,0.9272609353065492,17/02/2015,10355
212,winning lottery numbers for feb 16 2015,0.0269636195152997,0.0528094135224819,0.9202269911766052,17/02/2015,10417
213,what is your all time favorite piece of clothing,0.0341188982129097,0.0495740436017513,0.9163070917129515,17/02/2015,10453
214,fairfax financial agrees to acquire specialty insurer for 1 88 billion,0.1549621224403381,0.0100059770047664,0.8350319266319275,17/02/2015,10454
215,caixabank of spain issues takeover bid for bpi of portugal,0.1080143377184867,0.0208382755517959,0.8711474537849426,17/02/2015,10455
216,palin as punch line on saturday night live special,0.0543242879211902,0.0491703711450099,0.8965053558349609,17/02/2015,10491
217,hedge funds offer peek at their holdings,0.0396854802966117,0.0441219322383403,0.916192591190338,17/02/2015,10490
218,what to expect on the sixth day of new york fashion week,0.0270107965916395,0.0508469976484775,0.922142207622528,17/02/2015,10456
219,latest news immigration policy ukraine truce winter weather,0.0348218157887458,0.2212185263633728,0.7439596652984619,17/02/2015,10457
220,new york today arctic zone,0.0815746784210205,0.0641494393348693,0.8542758822441101,17/02/2015,10458
221,why popcorn also jumps,0.0344602726399898,0.0430051274597644,0.9225345849990844,17/02/2015,10459
222,what do people actually order at chipotle,0.0330625660717487,0.0345316529273986,0.9324058294296264,17/02/2015,10461
223,daily report u s said to have surveillance tools in computers overseas,0.0349564030766487,0.0348327830433845,0.930210828781128,17/02/2015,10463
224,julianne moore on forging a bond with alzheimers patients,0.0621012300252914,0.093576855957508,0.8443218469619751,17/02/2015,10487
225,today in politics 97,0.0589007101953029,0.0259007401764392,0.9151985049247742,17/02/2015,10464
226,new york fashion week rag bone fall winter 2015,0.0323073714971542,0.0904916152358055,0.8772009611129761,17/02/2015,10484
227,weekly news quiz feb 10 16 2015,0.0220385715365409,0.0440946146845817,0.933866798877716,17/02/2015,10465
228,morning agenda greek bailout talks collapse,0.0693967640399932,0.0157625954598188,0.914840579032898,17/02/2015,10466
229,comparative austerity,0.1468211859464645,0.0154102444648742,0.8377686142921448,17/02/2015,10467
230,chinese increasingly know what they want for new years canadian lobster,0.0486646369099617,0.0237872060388326,0.9275481104850768,17/02/2015,10468
231,obama has a weekend with the boys and susan rice in palm springs,0.0562166608870029,0.0280417837202548,0.915741503238678,17/02/2015,10470
232,getting names wrong 4,0.0366731435060501,0.2357636243104934,0.727563202381134,17/02/2015,10471
233,in performance luba mason of pretty filthy,0.4620609581470489,0.0604492984712123,0.477489709854126,17/02/2015,10472
234,daily clip report 124,0.0256221573799848,0.0582475215196609,0.9161303639411926,17/02/2015,10473
235,with lunar new year show another link to china for a new york fireworks family,0.2744593322277069,0.0161077845841646,0.70943284034729,17/02/2015,10416
236,activist investor demands change at tempur sealy,0.0299698691815137,0.6945821642875671,0.2754479944705963,17/02/2015,10475
237,modern family to air episode shot on iphones,0.0585852488875389,0.0185811258852481,0.9228336811065674,17/02/2015,10476
238,17scene rag,0.0437355451285839,0.0230680610984563,0.9331964254379272,17/02/2015,10483
239,bag snatcher where are you,0.035218421369791,0.3024624288082123,0.6623192429542542,17/02/2015,10477
240,animated life pangaea,0.0404506064951419,0.0354716330766677,0.9240777492523192,17/02/2015,10482
241,new york fashion week patrik ervell fall winter 2015,0.0398767068982124,0.0696194022893905,0.8905038833618164,17/02/2015,10480
242,6 qs about the news snow buries boston again,0.1556353718042373,0.0491472817957401,0.7952173352241516,17/02/2015,10451
243,asset managers on track to overtake investment bankers on average in pay,0.6838415861129761,0.0352461338043212,0.2809123694896698,17/02/2015,10492
244,love panic adoption and jerk chicken knishes,0.0314082019031047,0.0471368879079818,0.9214549660682678,17/02/2015,10488
245,foreign tourists can be rude too chinese newspaper reminds readers,0.0248662028461694,0.7208894491195679,0.254244327545166,17/02/2015,10450
246,corrections february 17 2015,0.0237641762942075,0.0582066774368286,0.9180291295051576,17/02/2015,10436
247,the row fall 2015 rtw,0.0494499467313289,0.0359275937080383,0.91462242603302,17/02/2015,10494
248,quotation of the day,0.032858982682228,0.0645926594734191,0.9025484323501588,17/02/2015,10435
249,soft recruits hinder chinas military modernization,0.0173937194049358,0.8932956457138062,0.0893105939030647,17/02/2015,10434
250,20150217DOGSHOW,0.0446767844259738,0.1927285492420196,0.7625946402549744,17/02/2015,10433
251,whats on tuesday,0.0303225349634885,0.0541008226573467,0.9155765771865844,17/02/2015,10432
252,enrollment period for health insurance ends now the tax penalties start,0.0175508819520473,0.1915255039930343,0.790923535823822,17/02/2015,10430
253,world press photo manipulation ethics of digital photojournalism,0.0263585094362497,0.0496907532215118,0.923950731754303,17/02/2015,10438
254,inequality has actually not risen since the financial crisis,0.7987937927246094,0.0889853462576866,0.112220861017704,17/02/2015,10429
255,rupaul and david blaine among speakers for new york public library series,0.0797728598117828,0.0272038914263248,0.8930233120918274,17/02/2015,10427
256,word of the day whit,0.1614557206630706,0.0440873019397258,0.7944570183753967,17/02/2015,10426
257,group seeks new tolls in manhattan to pay for regions transportation needs,0.6756913661956787,0.0102658309042453,0.3140427768230438,17/02/2015,10425
258,jim jarmusch soundtracks surrealism with his rock band squrl,0.0980549901723861,0.1254888772964477,0.7764561772346497,17/02/2015,10424
259,villanova serves notice with romp over seton hall,0.6744688153266907,0.0460105016827583,0.2795206606388092,17/02/2015,10423
260,rangers erupt late and shock islanders,0.0486603938043117,0.4624018669128418,0.4889377355575561,17/02/2015,10420
261,sam andrew guitarist for big brother and the holding company dies at 73,0.0263158716261386,0.2568246722221374,0.7168594598770142,17/02/2015,10418
262,measuring inequality trends during the great recession,0.0391308851540088,0.086152397096157,0.8747166395187378,17/02/2015,10428
263,penguin hatches at central park zoo,0.0605623535811901,0.0403098799288272,0.8991277813911438,17/02/2015,10499
264,17scene ervell,0.0484412014484405,0.0300111174583435,0.9215476512908936,17/02/2015,10478
265,david brooks the moral injury,0.0966144055128097,0.057880699634552,0.8455049395561218,17/02/2015,10443
266,a call for transparency in the court,0.3837853968143463,0.0147756272926926,0.6014389395713806,17/02/2015,10439
267,reform the condominium,0.0846492275595665,0.0234657526016235,0.8918850421905518,17/02/2015,10444
268,1940 britons freed from hell ship,0.1001040488481521,0.0702087059617042,0.8296871781349182,17/02/2015,10495
269,test yourself in n b a all star game pizazz returns to garden,0.115316666662693,0.0284410510212183,0.8562422394752502,17/02/2015,10448
270,how useful are standardized tests,0.0677342638373375,0.0173530951142311,0.9149126410484314,17/02/2015,10445
271,airlines against open skies,0.0484958887100219,0.0588533319532871,0.8926507830619812,17/02/2015,10446
272,hillary clinton met with elizabeth warren in december,0.1036372035741806,0.0330391526222229,0.8633236885070801,17/02/2015,10496
273,the roadblock to sentencing reform,0.0425974205136299,0.0619330108165741,0.895469605922699,17/02/2015,10442
274,progress and hope on preventing veteran suicides,0.3649955689907074,0.0146051235496997,0.6203993558883667,17/02/2015,10441
275,declassify 9 11 pages,0.0213446374982595,0.0539299920201301,0.924725353717804,17/02/2015,10440
276,is network news dead,0.0267550200223922,0.0559132397174835,0.9173317551612854,17/02/2015,10498
277,michael kors new york fashion week fall 2015 live stream,0.0284905321896076,0.0607877261936664,0.9107217788696288,18/02/2015,10743
278,crew member injured in another bond movie accident,0.015755146741867,0.8965091109275818,0.0877357348799705,18/02/2015,10783
279,u s announces third bitcoin auction,0.0734705105423927,0.0351852774620056,0.8913441896438599,18/02/2015,10790
280,japan post paying a rich price to show global expansion,0.7598702907562256,0.010625684633851,0.2295039892196655,18/02/2015,10780
281,uber expands funding round by 1 billion,0.8463954329490662,0.0119005516171455,0.1417040377855301,18/02/2015,10791
282,classical playlist beethoven mozart hugo wolf and more,0.0304178055375814,0.042355116456747,0.927227020263672,18/02/2015,10792
283,backstage beauty report bedhead at michael kors fall 2015 new york fashion week orlando pita,0.032549113035202,0.0685068741440773,0.898944079875946,18/02/2015,10795
284,a boom in private equitys secondary market,0.6820420622825623,0.016698058694601,0.3012598156929016,18/02/2015,10796
285,delpozo fall 2015 rtw,0.0421310141682624,0.0537725649774074,0.9040964245796204,18/02/2015,10798
286,8 trips inspired by oscar nominated films,0.0644973143935203,0.0318057388067245,0.9036968946456908,18/02/2015,10799
287,18scene kors,0.059721790254116,0.0270141754299402,0.9132640361785888,18/02/2015,10802
288,20150218FW6,0.0355179831385612,0.0496691800653934,0.9148128628730774,18/02/2015,10804
289,a walk with jeb bushs highly paid former budget chief,0.0905161425471305,0.0354189984500408,0.8740648031234741,18/02/2015,10787
290,michael kors fall 2015 rtw,0.0441794395446777,0.0517695546150207,0.9040510058403016,18/02/2015,10779
291,new york fashion week oscar de la renta fall winter 2015,0.036935169249773,0.077937051653862,0.8851277828216553,18/02/2015,10751
292,in philadelphia extended stays with boutique touches,0.2449517548084259,0.0731972157955169,0.6818509697914124,18/02/2015,10777
293,18scene odlr,0.0574357844889164,0.0182855129241943,0.9242786765098572,18/02/2015,10752
294,18scene narciso,0.0625709220767021,0.0204723421484231,0.9169567227363586,18/02/2015,10756
295,new york fashion week narciso rodriguez fall winter 2015,0.0348486639559268,0.0772207602858543,0.8879305720329285,18/02/2015,10757
296,trade group accelerates push for a fast track deal,0.7109866142272949,0.0191570334136486,0.2698564231395721,18/02/2015,10758
297,20150218WYG,0.02823749743402,0.0416328161954879,0.9301297068595886,18/02/2015,10761
298,whats the most godless state,0.030931394547224,0.2396062463521957,0.7294623255729675,18/02/2015,10763
299,new dr seuss book what pet should i get coming in july with more to come,0.0413049347698688,0.022585142403841,0.9361099004745485,18/02/2015,10764
300,36 hours beijing interactive map,0.0305679440498352,0.0335670374333858,0.9358649849891664,18/02/2015,10805
301,chris christie makes a fund raising push in bush country,0.2914056777954101,0.0217925533652305,0.6868017911911011,18/02/2015,10778
302,amazon orders full seasons for five new shows,0.2015390396118164,0.0129382023587822,0.7855226993560791,18/02/2015,10767
303,real runners do take walk breaks,0.0387761853635311,0.0313713736832141,0.9298524260520936,18/02/2015,10768
304,1965 vatican and protestants agree,0.0772541016340255,0.0396644882857799,0.8830814361572266,18/02/2015,10748
305,probing the mysteries of a photographer and her images,0.0416662395000457,0.0332398116588592,0.9250940084457396,18/02/2015,10747
306,macbeth adapted by gareth hinds,0.0344928801059722,0.0749279111623764,0.8905792236328125,18/02/2015,10746
307,new york fashion week fall 2015 trends kilts for girls,0.0490632355213165,0.0732367634773254,0.8776999711990356,18/02/2015,10770
308,infrastructure joe visits another 2016 early primary state,0.280091643333435,0.2145535945892334,0.5053547620773315,18/02/2015,10771
309,hospitals try to reduce suffering reporters notebook,0.0773988142609596,0.2051367163658142,0.7174645066261292,18/02/2015,10749
310,8 tax loopholes the obama administration could close,0.0768091231584549,0.5398169159889221,0.3833739161491394,18/02/2015,10775
311,1915 italians clamor for war,0.0875784084200859,0.0554465390741825,0.8569750189781189,18/02/2015,10738
312,below the line editing whiplash,0.0242057479918003,0.1312096565961837,0.8445845246315002,18/02/2015,10769
313,boss women fall 2014 rtw,0.0311119351536035,0.2048908472061157,0.7639971971511841,18/02/2015,10851
314,new york fashion week michael kors fall winter 2015,0.0333907902240753,0.0703790262341499,0.8962302207946777,18/02/2015,10810
315,the mystery of moore,0.0470565371215343,0.1269018203020095,0.8260416388511658,18/02/2015,10880
316,18scene boss,0.0438070259988307,0.0251524578779935,0.9310405254364014,18/02/2015,10892
317,20150218 lens martin,0.0342485196888446,0.0340828523039817,0.9316685795783995,18/02/2015,10897
318,new york fashion week boss women fall winter 2015,0.0295970290899276,0.1699471473693847,0.8004558086395264,18/02/2015,10898
319,19skindeep,0.0476601459085941,0.0593062564730644,0.8930335640907288,18/02/2015,10899
320,19browsing,0.0409156791865825,0.0361402332782745,0.9229440689086914,18/02/2015,10900
321,marchesa fall 2015 rtw,0.040335014462471,0.0453893765807151,0.9142755270004272,18/02/2015,10906
322,tricks of the hairstyle and makeup nominees,0.0328516699373722,0.0686825215816497,0.8984658122062683,18/02/2015,10907
323,two deals bring attention to bankings safra family,0.2199063748121261,0.0175143424421548,0.7625792622566223,18/02/2015,10910
324,bush adviser may skip campaign to work for super pac,0.0239228084683418,0.0628860145807266,0.9131911993026732,18/02/2015,10914
325,a look behind the headlines on chinas coal trends,0.0447448529303073,0.0200038850307464,0.935251235961914,18/02/2015,10879
326,atts offer share your data for personalized ads or pay more,0.0342533849179744,0.0175730567425489,0.9481735229492188,18/02/2015,10918
327,vice media chief said to pay 300000 for dinner for 30,0.0753988698124885,0.0258033350110054,0.8987977504730225,18/02/2015,10920
328,anna sui fall 2015 rtw,0.0438169240951538,0.0347654111683368,0.9214175939559937,18/02/2015,10922
329,35 artists donate works at sothebys to benefit moca,0.2745133936405182,0.0100251492112874,0.7154614329338074,18/02/2015,10926
330,an observance of ash wednesday,0.0279775522649288,0.0351546928286552,0.9368677735328674,18/02/2015,10934
331,new york city parking alert alternate side rules are suspended on thursday 2,0.0146600306034088,0.7059717178344727,0.2793681919574737,18/02/2015,10936
332,digital currency,0.0362678542733192,0.0354043543338775,0.9283278584480286,18/02/2015,10940
333,20150219_MALCOLMX,0.0456891059875488,0.0998354479670524,0.8544754981994629,18/02/2015,11009
334,document pre k letter 2 18 15,0.0271449983119964,0.0335484109818935,0.9393065571784972,18/02/2015,10945
335,proenza schouler fall 2015 rtw,0.0496407374739646,0.0292693693190813,0.9210898876190186,18/02/2015,10968
336,the americans recap paige you sly dog,0.1352582424879074,0.0678335428237915,0.7969081997871399,18/02/2015,10951
337,in south india a low key and cheap alternative to goa,0.3095172643661499,0.0098466770723462,0.6806360483169556,18/02/2015,11028
338,18NYTNOW EVENINGSS,0.0310392994433641,0.0800935551524162,0.8888671398162842,18/02/2015,10876
339,20150218OFFTHERUNWAY,0.0576485469937324,0.0498023368418216,0.8925491571426392,18/02/2015,10874
340,feb 18 2015 pictures of the day,0.0398172922432422,0.0461652055382728,0.9140175580978394,18/02/2015,10864
341,pharrell williams childrens book author,0.0326017551124095,0.0586029589176178,0.9087952971458436,18/02/2015,10812
342,fashion week parties night 6,0.0276102013885974,0.0732548758387565,0.8991349339485168,18/02/2015,10815
343,scott walker on not having a college degree,0.0262376945465803,0.1545964479446411,0.8191659450531006,18/02/2015,10816
344,will scott walkers money moves backfire,0.1806229352951049,0.0316666141152381,0.787710428237915,18/02/2015,10818
345,women and minorities make slight gains at law firms,0.8181046843528748,0.1296513229608535,0.0522440485656261,18/02/2015,10821
346,key points from jeb bushs foreign policy speech,0.0658032223582267,0.0221755504608154,0.9120212197303772,18/02/2015,10822
347,drake hits no 1,0.3053902387619018,0.0362904369831085,0.658319354057312,18/02/2015,10823
348,a return to slumberland and a psychedelic rediscovery,0.1198355332016944,0.0176801681518554,0.862484335899353,18/02/2015,10825
349,london city guide walton street shopping dining,0.0450602658092975,0.0516857020556926,0.9032540321350098,18/02/2015,10826
350,jeremy scott fall 2015 rtw,0.0352812446653842,0.0808038711547851,0.8839148879051208,18/02/2015,10830
351,new york fashion week michael kors fall 2015 shoes gold glittering mary janes,0.0655786469578743,0.0682660117745399,0.8661553263664246,18/02/2015,10832
352,in defense of islam,0.0598468706011772,0.0305548273026943,0.9095982313156128,18/02/2015,10834
353,18scene delpozo,0.0517232902348041,0.0263262875378131,0.9219503998756408,18/02/2015,10836
354,new york fashion week delpozo fall winter 2015,0.0356497541069984,0.0770055204629898,0.8873447179794312,18/02/2015,10837
355,verbatim we are not at war with islam,0.0343142561614513,0.0655697286128997,0.9001160264015198,18/02/2015,10843
356,stella maxwell model morph jeremy scott,0.0358802750706672,0.0379917621612548,0.9261279702186584,18/02/2015,10844
357,a trip to marigold,0.098459854722023,0.0227564089000225,0.8787837624549866,18/02/2015,10847
358,samsung buys looppay a competitor to apples mobile wallet,0.1525126844644546,0.0088233370333909,0.8386639952659607,18/02/2015,10848
359,msnbc hires tom colicchio as first food correspondent,0.0474567636847496,0.0252230875194072,0.9273201823234558,18/02/2015,10849
360,madison square park outdoor art globes paula hayes,0.0529450364410877,0.0194219630211591,0.9276330471038818,18/02/2015,10854
361,In Asia Tastes of the Sea,0.0650997534394264,0.0336447656154632,0.901255428791046,18/02/2015,11042
362,new york fashion week fall 2015 delpozo backstage beauty hair,0.0328938253223896,0.0580421388149261,0.909063994884491,18/02/2015,10860
363,20150218POD,0.0301145575940608,0.049602948129177,0.920282542705536,18/02/2015,10861
364,pussy riot releases i cant breathe a protest song for eric garner,0.0722951591014862,0.1017209067940712,0.8259839415550232,18/02/2015,10808
365,new artistic director for guthrie theater,0.0611531324684619,0.0376828163862228,0.9011640548706056,18/02/2015,10736
366,rand paul is looking to april to announce plan to run for president associates say,0.0695062205195427,0.0145932585000991,0.915900468826294,18/02/2015,10638
367,russia court upholds activists suspended sentence,0.0871621668338775,0.4606179893016815,0.4522198438644409,18/02/2015,10670
368,review little children dream of god a drama of haitian refugees,0.0718134269118309,0.0567008294165134,0.8714857697486877,18/02/2015,10653
369,head of new yorks top court says judges should oversee grand juries in deaths involving police,0.0377170033752918,0.0839384496212005,0.8783445954322815,18/02/2015,10652
370,anne moody author of coming of age in mississippi dies at 74,0.032909121364355,0.2455726116895675,0.7215182781219482,18/02/2015,10648
371,boston transit chief says restoring service will take 30 more days,0.0678814649581909,0.0918429642915725,0.8402755856513977,18/02/2015,10647
372,a different and surprising economic tale of new york city emerges,0.0749527066946029,0.0316628813743591,0.8933843970298767,18/02/2015,10646
373,judge hears arguments over gms exposure to recall suits,0.0440996885299682,0.6263079047203064,0.3295923471450805,18/02/2015,10565
374,doctors strive to do less harm by inattentive care,0.0462629348039627,0.1739343404769897,0.7798027396202087,18/02/2015,10645
375,at heart of us south african trade dispute a serious game of chicken,0.0409406870603561,0.0901034548878669,0.8689558506011963,18/02/2015,10510
376,a taste of japan at grand central,0.1155831664800643,0.0193666964769363,0.8650500774383545,18/02/2015,10566
377,judge says cuomo must set election to fill grimms house seat,0.0299031268805265,0.3813426792621612,0.5887542366981506,18/02/2015,10567
378,ashton carter sworn in as secretary of defense,0.0953050106763839,0.0244286842644214,0.8802663087844849,18/02/2015,10572
379,rahm emanuel seeks to secure black support as chicago election nears,0.609279453754425,0.062355350703001,0.3283652365207672,18/02/2015,10577
380,israeli girl injured in palestinian rock throwing attack in 2013 dies,0.0301346648484468,0.8274518847465515,0.1424133628606796,18/02/2015,10578
381,tom bullock the ideal bartender offers words of advice,0.07627634704113,0.0300808474421501,0.893642783164978,18/02/2015,10513
382,israeli inquiry faults netanyahus over expenses,0.1548800468444824,0.5356566905975342,0.3094632625579834,18/02/2015,10543
383,argentine official lashes out at us over prosecutor dispute,0.0305795520544052,0.8876268267631531,0.0817935988306999,18/02/2015,10579
384,winning lottery numbers for feb 17 2015,0.0259089432656765,0.0539038777351379,0.92018723487854,18/02/2015,10644
385,review in hamilton lin manuel miranda forges democracy through rap,0.2066949754953384,0.014429205097258,0.7788758277893066,18/02/2015,10654
386,spanish judge drops charges against 9 priests in sexual abuse case,0.0166957583278417,0.941378653049469,0.0419256128370761,18/02/2015,10580
387,islamist faction in libya now strikes from the sky,0.0321251079440116,0.6973806619644165,0.2704942226409912,18/02/2015,10656
388,syrian forces try to cut supply route to aleppo as hezbollahs role grows,0.0174614805728197,0.9142168760299684,0.0683216825127601,18/02/2015,10563
389,miu miu womens tales alice rohrwacher de djess,0.0563604831695556,0.0411561504006385,0.902483344078064,18/02/2015,10671
390,italian soccer has too many colored players revered coach says,0.0365957953035831,0.2379736602306366,0.7254306077957153,18/02/2015,10620
391,gaps in surveillance are clear solutions arent,0.1035087630152702,0.0834059938788414,0.8130852580070496,18/02/2015,10669
392,miss p a beagle wins the westminster dog show,0.1608282327651977,0.0622511655092239,0.7769206166267395,18/02/2015,10668
393,19stateofblock,0.0463616289198398,0.0291914045810699,0.924446940422058,18/02/2015,10667
394,as nba trading deadline nears celtics have lots of picks and possibilities,0.177614539861679,0.0149122858420014,0.8074731826782227,18/02/2015,10666
395,the slow cooker redeemed,0.51423180103302,0.0148677648976445,0.4709004759788513,18/02/2015,9835
396,16 die in crush at carnival in haiti capital,0.0195454433560371,0.7457183599472046,0.2347362041473388,18/02/2015,10664
397,chris cheung helps ring in the chinese new year,0.107279896736145,0.0393055789172649,0.8534144759178162,18/02/2015,10548
398,fear of israeli leaks fuels distrust as us and iran hold nuclear talks,0.0480195172131061,0.6386231780052185,0.3133572936058044,18/02/2015,10663
399,illinois imam charged with sex abuse,0.032846987247467,0.7987580895423889,0.1683948785066604,18/02/2015,10662
400,transit group would add tolls to four new york bridges,0.565869927406311,0.0137827191501855,0.4203473329544067,18/02/2015,10661
401,obama cites health plan tally of 11 4 million,0.0761130899190902,0.0263004917651414,0.897586464881897,18/02/2015,10660
402,new rules set on armed drone exports,0.0566417872905731,0.112244613468647,0.8311135768890381,18/02/2015,10659
403,southeast snowstorm brings some cities to near standstill,0.0177558846771717,0.9430798888206482,0.0391641817986965,18/02/2015,10546
404,presidents cup in south korea may lack native sons,0.0314681939780712,0.4037513434886932,0.5647804737091064,18/02/2015,10658
405,a moroccan stew with spice and sweetness,0.0461349636316299,0.0400034822523593,0.9138616323471068,18/02/2015,9761
406,in a logistical riddle for the court a terrorism suspect is his own attorney,0.0331496410071849,0.1529498845338821,0.8139004111289978,18/02/2015,10657
407,battle for debaltseve despite ukraine cease fire,0.0634434670209884,0.2021151483058929,0.7344414591789246,18/02/2015,10507
408,americans may see appeal of medical tourism in cuba,0.8618819117546082,0.0091560091823339,0.1289621442556381,18/02/2015,10643
409,20150218IHH,0.0336661301553249,0.0379246100783348,0.928409218788147,18/02/2015,10582
410,a high end property collapse in singapore,0.0223645530641078,0.8995022773742676,0.0781331732869148,18/02/2015,10521
411,new york city schools see a sharp increase in occupational therapy cases,0.8162046074867249,0.0645495802164077,0.1192457750439643,18/02/2015,10523
412,celebrity encounters at the fashion shows,0.031638890504837,0.0500787831842899,0.9182823300361632,18/02/2015,10634
413,as rivals falter indias economy is surging ahead,0.0750982388854026,0.8545911908149719,0.0703106448054313,18/02/2015,10633
414,a conversation with jed walentas real estate developer in new york,0.0479437783360481,0.0223988536745309,0.9296573400497437,18/02/2015,10612
415,behind the scenes at the westminster dog show broadcast,0.0324802659451961,0.0436682254076004,0.9238515496253968,18/02/2015,10632
416,meatloaf that conquers the mundane,0.0852264836430549,0.035597413778305,0.879176139831543,18/02/2015,9779
417,at thom browne a challenge from the fringe,0.3554679751396179,0.1557335555553436,0.4887984097003937,18/02/2015,10629
418,a judges assault on immigration,0.0797570049762725,0.3798100352287292,0.5404329895973206,18/02/2015,10614
419,greece bureaucracy not just austerity is an economic drag,0.045828241854906,0.0396755263209342,0.9144962430000304,18/02/2015,10530
420,02150218PUERTO hp,0.0328767225146293,0.0319900885224342,0.935133159160614,18/02/2015,10615
421,amare stoudemire is said to have agreement with mavericks,0.6288919448852539,0.017115144059062,0.3539929091930389,18/02/2015,10624
422,alex rodriguez apologizes to yankees and fans,0.0694057345390319,0.1177617460489273,0.8128325343132019,18/02/2015,10529
423,lorena rojas actress in spanish language soap operas dies at 44,0.0279660075902938,0.3259321749210357,0.6461018919944763,18/02/2015,10622
424,review with queen and country john boorman continues a tale,0.1572045385837555,0.0146248014643788,0.8281707167625427,18/02/2015,10528
425,recent commercial transactions,0.0248825419694185,0.0417404100298881,0.9333770871162416,18/02/2015,10621
426,restaurant review shuko in the east village,0.0502692237496376,0.0332536101341247,0.9164771437644958,18/02/2015,10525
427,robert e herzstein who foiled nixon dies at 83,0.0407293513417243,0.1653140634298324,0.7939565181732178,18/02/2015,10635
428,review helen macdonalds h is for hawk a memoir on grief and falconry,0.0753807500004768,0.0390017926692962,0.8856174945831299,18/02/2015,10581
429,hungary keeps visit by putin low key as it seeks to repair relations with west,0.1137234717607498,0.6732156872749329,0.2130608260631561,18/02/2015,10636
430,after public acrimony quieter steps by new yorks mayor and police to mend a rift,0.2383902072906494,0.6978842616081238,0.0637255311012268,18/02/2015,10639
431,bringing a rare perspective to authorizing war,0.185843363404274,0.0105434786528348,0.8036131858825684,18/02/2015,10642
432,give greece room to maneuver,0.1271453499794006,0.0159579031169414,0.8568967580795288,18/02/2015,10641
433,is this the day of reckoning for greece and europe,0.0435553602874279,0.0266657806932926,0.9297788739204408,18/02/2015,10517
434,reclaiming puerto ricos food paradise,0.1139011904597282,0.0225273817777633,0.8635714650154114,18/02/2015,10536
435,to the readers alex rodriguez is forever,0.0510754734277725,0.0270553696900606,0.9218690991401672,18/02/2015,10596
436,review matthew perry in an odd couple refitted for a new century,0.1921111047267913,0.0941472128033638,0.713741660118103,18/02/2015,10597
437,review a la donna del lago with melting tenderness at the met,0.2077863812446594,0.029541291296482,0.7626723647117615,18/02/2015,10598
438,review ensemble acjw performs meredith monks instrumental backlight,0.0958122089505195,0.0254080090671777,0.8787798285484314,18/02/2015,10599
439,review blue heron performs missa de plus en plus at corpus christi church,0.1344369053840637,0.0463067777454853,0.8192563056945801,18/02/2015,10600
